artist_id,site
https://www.discogs.com/artist/242182-Karma-10,https://www.facebook.com/pg/KarmaHR/ ; https://www.instagram.com/grupa.karma/ ; https://www.menart.hr/glazba/hr/karma
https://www.discogs.com/artist/925286-Markus-Weisbeck,http://www.surface.de/
https://www.discogs.com/artist/796074-Miroljub-Aranđelović,http://sr-rs.facebook.com/kemiston
https://www.discogs.com/artist/1059441-Verica-Šerifović,http://en.wikipedia.org/wiki/Verica_%C5%A0erifovi%C4%87
https://www.discogs.com/artist/560630-Mads-Krog,http://www.madsbbkrog.dk ; http://www.creative-cph.dk ; http://www.facebook.com/madsbbkrog ; http://twitter.com/#!/madsbbkrog ; http://myspace.com/madsbbkrog ; http://www.plateauxtechniques.com ; http://myspace.com/plateauxtechniques
https://www.discogs.com/artist/82730-The-Beatles,http://www.thebeatles.com/ ; https://www.facebook.com/thebeatles/ ; https://twitter.com/thebeatles ; https://www.instagram.com/thebeatles/ ; https://plus.google.com/+TheBeatles ; https://plus.google.com/+ThebeatlesThebeatles ; https://myspace.com/thebeatles ; https://soundcloud.com/thebeatles ; https://www.youtube.com/user/thebeatles ; https://www.youtube.com/user/TheBeatlesVEVO ; https://en.wikipedia.org/wiki/The_Beatles ; http://www.beatlesagain.com ; http://www.beatlesbible.com ; http://www.aboutthebeatles.com ; http://www.allmusic.com/artist/the-beatles-mn0000754032 ; http://www.acclaimedmusic.net/Current/The%20Beatles.htm ; https://www.bookogs.com/credit/27996-the-beatles ; https://www.posterogs.com/subject/7834-the-beatles ; https://www.filmo.gs/credit/102199-The-Beatles
https://www.discogs.com/artist/1443150-Hosenfefer,https://hosenfefer.bandcamp.com/
https://www.discogs.com/artist/598412-Dubioza-Kolektiv,http://www.dubioza.org/
https://www.discogs.com/artist/1816726-Bethor,https://www.facebook.com/pages/Bethor/521365371270723 ; http://myspace.com/bethorband
https://www.discogs.com/artist/1387416-Paniks,http://myspace.com/panikssub
https://www.discogs.com/artist/1080226-Komandant-Adam,http://www.komandantadam.com/ ; http://myspace.com/komandantadam
https://www.discogs.com/artist/697703-Ognjan-Radivojević,http://www.ogiradivojevic.com/
https://www.discogs.com/artist/268059-Quorthon,http://en.wikipedia.org/wiki/Quorthon
https://www.discogs.com/artist/685877-Chemikiller,https://myspace.com/chemikiller
https://www.discogs.com/artist/763185-Mirko-Glišić,https://konexnenad.wordpress.com/tekstopisci/mirko-glisic/
https://www.discogs.com/artist/4181243-Vox-Populi-14,https://www.facebook.com/voxpopuli1994/
https://www.discogs.com/artist/2603766-Nedeljko-Bajić-Baja,http://www.nedeljkobajicbaja.com/ ; https://www.facebook.com/BajaOfficial ; http://www.youtube.com/BajaOFFICIAL
https://www.discogs.com/artist/6631705-Riot-25,https://web.archive.org/web/20090123005539/http://www.reverbnation.com/riotdarkoandric
